district,crop,year,area_1000ha,rainfall_mm,avg_temp_c,rainfall_deviation_pct,prev_year_yield,prior_3yr_avg_yield,prior_3yr_yield_volatility,yield_kg_per_ha,yield_vs_prior_avg_pct,distress_score,risk_level
Buldhana,MINOR PULSES,1999,138.8,545.2,21.38,-2.9548841230723832,634.92,459.96,247.43080487279667,541.07,17.634142099313,0.5969223280047357,Medium
Buldhana,MINOR PULSES,2000,169.7,211.4,22.21,-62.37098771756696,541.07,486.99666666666667,181.11859549293476,264.0,-45.79018336881156,0.8250797669956386,High
Buldhana,MINOR PULSES,2001,161.2,632.4,21.82,12.566638445651169,264.0,479.99666666666667,192.8545452752756,560.17,16.702893770095617,0.5752361398033069,Low
Buldhana,MINOR PULSES,2002,176.6,719.7,21.86,28.10596092557741,560.17,455.08,165.7554744193989,389.58,-14.393073745275556,0.6188796598082258,Medium
Buldhana,MINOR PULSES,2003,181.4,559.4,21.84,-0.4272967322940166,389.58,404.5833333333333,148.65393446973854,631.75,56.148300720906285,0.5096149467172217,Low
Buldhana,MINOR PULSES,2004,163.5,452.4,21.61,-19.47320171914518,631.75,527.1666666666666,124.41258872531087,361.77,-31.3746443250079,0.728334193190792,High
Buldhana,MINOR PULSES,2005,122.0,502.2,21.77,-10.608845940218188,361.77,461.0333333333333,148.49742163867137,170.16,-63.09160581302871,0.783516961424317,High
Buldhana,MINOR PULSES,2006,117.1,843.7,21.620625,50.177850816881566,170.16,387.8933333333334,231.90117169461078,480.36,23.838168568678668,0.5023379308030451,Low
Buldhana,MINOR PULSES,2007,125.3,580.3,21.82,3.292884709062889,480.36,337.43,156.52583396998722,670.39,98.67528079898052,0.41179183359059535,Low
Buldhana,MINOR PULSES,2008,80.1,547.5,21.79,-2.5454861654111047,670.39,440.30333333333334,252.5092387088705,128.21,-70.88143779667048,0.7880808670864047,High
Buldhana,MINOR PULSES,2009,82.02,548.1,22.53,-2.4386866981951125,128.21,426.32,275.10003507815117,412.22,-3.307374741977849,0.6415072969544526,Medium
Buldhana,MINOR PULSES,2012,84.2,491.0,22.1428125,-12.602435994916625,412.22,403.60666666666674,271.19260726157955,641.92,59.04593581209424,0.5219301579420764,Low
Buldhana,MINOR PULSES,2013,168.0,656.8,21.95,16.909816779101337,641.92,394.11666666666673,257.333031368562,678.57,72.17490590772613,0.4484140394942009,Low
Buldhana,MINOR PULSES,2014,26.3,560.8,22.97,-0.17809797545671566,678.57,577.57,144.36506675785498,323.19,-44.043146285298754,0.7263158481418619,High
Buldhana,MINOR PULSES,2015,25.43,453.7,22.97,-19.241802873510537,323.19,547.8933333333333,195.45970590721063,269.18,-50.86999902657451,0.7702207446527327,High
Buldhana,MINOR PULSES,2016,28.96,417.1882352941177,20.89597426470588,-25.74086456968343,269.18,423.6466666666667,222.41560069683356,794.0,87.42033455552581,0.48051681425546416,Low
Buldhana,MINOR PULSES,2017,30.64,417.1882352941177,20.89597426470588,-25.74086456968343,794.0,462.1233333333334,288.67951335924977,569.25,23.18140179028685,0.6197011685796847,Medium
Buldhana,OILSEEDS,1999,107.6,545.2,21.38,-2.9548841230723832,781.8,602.4399999999999,253.65334454723833,1136.06,88.57645574663037,0.44321398176939375,Low
Buldhana,OILSEEDS,2000,96.3,211.4,22.21,-62.37098771756696,1136.06,780.3133333333332,356.4923249290696,656.28,-15.895324100574967,0.7603075719146751,High
Buldhana,OILSEEDS,2001,87.7,632.4,21.82,12.566638445651169,656.28,858.0466666666666,248.81193245769657,1256.9,46.4838742259551,0.5107106821491598,Low
Buldhana,OILSEEDS,2002,91.0,719.7,21.86,28.10596092557741,1256.9,1016.4133333333333,317.68315934801046,1137.36,11.899358528682551,0.5619127232148399,Low
Buldhana,OILSEEDS,2003,98.3,559.4,21.84,-0.4272967322940166,1137.36,1016.8466666666667,317.92875575092825,1570.6,54.457899257180685,0.5132774832219483,Low
Buldhana,OILSEEDS,2004,152.5,452.4,21.61,-19.47320171914518,1570.6,1321.6200000000001,223.7537333766749,888.39,-32.780224270213836,0.7313796164053946,High
Buldhana,OILSEEDS,2005,175.3,502.2,21.77,-10.608845940218188,888.39,1198.7833333333333,345.2278094727211,513.46,-57.16824002113253,0.7706830022085848,High
Buldhana,OILSEEDS,2006,191.1,843.7,21.620625,50.177850816881566,513.46,990.8166666666666,535.9614365169693,1186.45,19.74465508250771,0.5112072100230527,Low
Buldhana,OILSEEDS,2007,207.8,580.3,21.82,3.292884709062889,1186.45,862.7666666666668,337.2258908110903,1889.75,119.03372870223694,0.3676818631336868,Low
Buldhana,OILSEEDS,2008,255.0,547.5,21.79,-2.5454861654111047,1889.75,1196.5533333333335,688.2006241157686,298.98,-75.01323245098422,0.7970330888373879,High
Buldhana,OILSEEDS,2009,220.5,548.1,22.53,-2.4386866981951125,298.98,1125.0600000000002,797.1598630764096,731.75,-34.95902440758716,0.7100858712297109,High
Buldhana,OILSEEDS,2012,284.3,491.0,22.1428125,-12.602435994916625,731.75,973.4933333333333,822.47624745845,1527.44,56.902974853448754,0.5265732400191262,Low
Buldhana,OILSEEDS,2013,364.3,656.8,21.95,16.909816779101337,1527.44,852.7233333333334,623.1006366818553,1505.35,76.53439763580995,0.4389684740833841,Low
Buldhana,OILSEEDS,2014,358.5,560.8,22.97,-0.17809797545671566,1505.35,1254.8466666666666,453.14962653999135,540.86,-56.89831958220659,0.7541687236184027,High
Buldhana,OILSEEDS,2015,359.4,453.7,22.97,-19.241802873510537,540.86,1191.2166666666667,563.3336821399317,457.71,-61.57625956654961,0.793417642489268,High
Buldhana,PEARL MILLET,1999,7.5,545.2,21.38,-2.9548841230723832,527.27,474.645,74.42298871988413,506.67,6.7471478684069215,0.6205108155049536,Medium
Buldhana,PEARL MILLET,2000,7.9,211.4,22.21,-62.37098771756696,506.67,485.32,55.77864734824609,620.25,27.802274787768898,0.6656294409902457,Medium
Buldhana,PEARL MILLET,2001,7.8,632.4,21.82,12.566638445651169,620.25,551.3966666666666,60.51178507806006,371.79,-32.57304179084627,0.6820006668516585,High
Buldhana,PEARL MILLET,2002,5.7,719.7,21.86,28.10596092557741,371.79,499.57,124.38207427117463,631.58,26.424725263726817,0.5304410952890155,Low
Buldhana,PEARL MILLET,2003,4.2,559.4,21.84,-0.4272967322940166,631.58,541.2066666666667,146.82846261312326,452.38,-16.412707406905565,0.6668304643269567,Medium
Buldhana,PEARL MILLET,2004,4.2,452.4,21.61,-19.47320171914518,452.38,485.25,132.97758720927376,452.38,-6.773827923750645,0.675032424321579,High
Buldhana,PEARL MILLET,2005,4.2,502.2,21.77,-10.608845940218188,452.38,512.1133333333333,103.46116823878099,500.0,-2.3653618339690454,0.6519434328034597,Medium
Buldhana,PEARL MILLET,2006,3.7,843.7,21.620625,50.177850816881566,500.0,468.25333333333333,27.493419818809983,486.49,3.894615450326037,0.5455489625593318,Low
Buldhana,PEARL MILLET,2007,3.0,580.3,21.82,3.292884709062889,486.49,479.6233333333333,24.541382058338392,540.0,12.588350580664006,0.5983135157296594,Medium
Buldhana,PEARL MILLET,2008,3.7,547.5,21.79,-2.5454861654111047,540.0,508.83,27.826366992476764,540.54,6.231943871234004,0.6210018734731685,Medium
Buldhana,PEARL MILLET,2009,3.5,548.1,22.53,-2.4386866981951125,540.54,522.3433333333334,31.051071371747103,731.43,40.0285891144394,0.547612708599195,Low
Buldhana,PEARL MILLET,2012,1.9,491.0,22.1428125,-12.602435994916625,731.43,603.9899999999999,110.36660772171984,1105.26,82.99309591218402,0.47004464439205484,Low
Buldhana,PEARL MILLET,2013,3.5,656.8,21.95,16.909816779101337,1105.26,792.41,287.2561398821616,657.14,-17.070708345427242,0.6417795370420554,Medium
Buldhana,PEARL MILLET,2014,1.7,560.8,22.97,-0.17809797545671566,657.14,831.2766666666666,240.16640321521518,176.47,-78.77120733971441,0.8015599804261784,High
Buldhana,PEARL MILLET,2015,1.9,453.7,22.97,-19.241802873510537,176.47,646.2900000000001,464.4900514542804,105.26,-83.71319376750375,0.8413809999245089,High
Buldhana,PEARL MILLET,2016,2.09,417.1882352941177,20.89597426470588,-25.74086456968343,105.26,312.95666666666665,300.19050823324415,334.93,7.021206343796274,0.6547149253802975,Medium
Buldhana,PEARL MILLET,2017,2.18,417.1882352941177,20.89597426470588,-25.74086456968343,334.93,205.55333333333337,117.56469467205477,458.72,123.16349365939088,0.40307330286401466,Low
Buldhana,PIGEONPEA,1999,55.7,545.2,21.38,-2.9548841230723832,961.04,715.52,347.21771383384225,759.43,6.13679561717352,0.6218332453826215,Medium
Buldhana,PIGEONPEA,2000,59.1,211.4,22.21,-62.37098771756696,759.43,730.1566666666666,246.82537639662038,404.4,-44.61462608481285,0.8225327262136498,High
Buldhana,PIGEONPEA,2001,58.3,632.4,21.82,12.566638445651169,404.4,708.29,281.8217470317009,672.38,-5.069957220912334,0.6224106502836669,Medium
Buldhana,PIGEONPEA,2002,57.4,719.7,21.86,28.10596092557741,672.38,612.07,185.03931284999956,712.54,16.414789158102817,0.5521292901844618,Low
Buldhana,PIGEONPEA,2003,59.5,559.4,21.84,-0.4272967322940166,712.54,596.44,167.5193350034557,695.8,16.65884246529406,0.5951754396040964,Medium
Buldhana,PIGEONPEA,2004,61.6,452.4,21.61,-19.47320171914518,695.8,693.5733333333333,20.172380457778353,615.26,-11.29128378638163,0.6848202453572468,High
Buldhana,PIGEONPEA,2005,60.8,502.2,21.77,-10.608845940218188,615.26,674.5333333333333,52.01012337356402,513.16,-23.923700336034788,0.6986531662244464,High
Buldhana,PIGEONPEA,2006,60.3,843.7,21.620625,50.177850816881566,513.16,608.0733333333333,91.53184436759331,805.97,32.54486849173895,0.4834734143031441,Low
Buldhana,PIGEONPEA,2007,66.3,580.3,21.82,3.292884709062889,805.97,644.7966666666667,148.62279446078702,993.97,54.15247183866747,0.508257919670952,Low
Buldhana,PIGEONPEA,2008,59.6,547.5,21.79,-2.5454861654111047,993.97,771.0333333333334,242.30144868187108,508.39,-34.063810470796774,0.7083093412139442,High
Buldhana,PIGEONPEA,2009,62.1,548.1,22.53,-2.4386866981951125,508.39,769.4433333333333,244.842055483394,1155.23,50.13841175221915,0.5257080928840785,Low
Buldhana,PIGEONPEA,2012,84.1,491.0,22.1428125,-12.602435994916625,1155.23,885.8633333333333,336.69835897036006,521.88,-41.087978205818054,0.7388869716468299,High
Buldhana,PIGEONPEA,2013,21.1,656.8,21.95,16.909816779101337,521.88,728.5,369.62056855645903,701.42,-3.717227179135215,0.6128469945151858,Medium
Buldhana,PIGEONPEA,2014,69.6,560.8,22.97,-0.17809797545671566,701.42,792.8433333333332,326.42261722088654,265.8,-66.47509175835495,0.7749183966666551,High
Buldhana,PIGEONPEA,2015,72.6,453.7,22.97,-19.241802873510537,265.8,496.3666666666666,218.92782768148302,333.33,-32.84601437109663,0.7311687778993274,High
Buldhana,PIGEONPEA,2016,77.86,417.1882352941177,20.89597426470588,-25.74086456968343,333.33,433.51666666666665,234.45516038964266,828.16,91.033024489639,0.472689319398245,Low
Buldhana,PIGEONPEA,2017,76.19,417.1882352941177,20.89597426470588,-25.74086456968343,828.16,475.7633333333333,307.04663038915294,627.18,31.826047965024618,0.6009711018678152,Medium
Buldhana,RICE,1999,0.2,545.2,21.38,-2.9548841230723832,800.0,614.285,262.6406717361194,500.0,-18.60455651692618,0.6754395083396588,High
Buldhana,RICE,2000,0.2,211.4,22.21,-62.37098771756696,500.0,576.1899999999999,197.08817392223207,1000.0,73.55386244120865,0.56650100107479,Low
Buldhana,RICE,2001,0.2,632.4,21.82,12.566638445651169,1000.0,766.6666666666666,251.6611478423584,1000.0,30.43478260869566,0.5454837139864394,Low
Buldhana,RICE,2002,0.1,719.7,21.86,28.10596092557741,1000.0,833.3333333333334,288.6751345948129,1000.0,19.999999999999996,0.5443613333603772,Low
Buldhana,RICE,2016,0.01,417.1882352941177,20.89597426470588,-25.74086456968343,1000.0,1000.0,0.0,400.0,-60.0,0.7999275391247055,High
Buldhana,SESAMUM,1999,6.8,545.2,21.38,-2.9548841230723832,365.08,335.48,41.86072144624359,342.65,2.1372361988792052,0.6304989574555636,Medium
Buldhana,SESAMUM,2000,7.0,211.4,22.21,-62.37098771756696,342.65,337.86999999999995,29.88806283451637,242.86,-28.120282949063235,0.7867949827529781,High
Buldhana,SESAMUM,2001,6.4,632.4,21.82,12.566638445651169,242.86,316.8633333333333,65.06263315708435,390.62,23.27712262910405,0.5609919772755028,Low
Buldhana,SESAMUM,2002,6.2,719.7,21.86,28.10596092557741,390.62,325.3766666666667,75.3792440485664,241.94,-25.64310081648962,0.6432547184624416,Medium
Buldhana,SESAMUM,2003,5.9,559.4,21.84,-0.4272967322940166,241.94,291.8066666666667,85.57609323481257,322.03,10.357314203468038,0.6088287508380072,Medium
Buldhana,SESAMUM,2004,5.8,452.4,21.61,-19.47320171914518,322.03,318.19666666666666,74.41408759995204,189.66,-40.39535297876575,0.7478790619405354,High
Buldhana,SESAMUM,2005,1.6,502.2,21.77,-10.608845940218188,189.66,251.21,66.6701124942804,250.0,-0.4816687233788496,0.6478620977305278,Medium
Buldhana,SESAMUM,2006,5.9,843.7,21.620625,50.177850816881566,250.0,253.89666666666665,66.27097579886187,220.34,-13.21666294686814,0.5826233990864624,Low
Buldhana,SESAMUM,2007,5.5,580.3,21.82,3.292884709062889,220.34,220.0,30.171436823592067,345.45,57.022727272727266,0.5020390328971766,Low
Buldhana,SESAMUM,2008,3.0,547.5,21.79,-2.5454861654111047,345.45,271.93,65.37447284682304,233.33,-14.194829551722869,0.6652598825560941,Medium
Buldhana,SESAMUM,2009,2.1,548.1,22.53,-2.4386866981951125,233.33,266.37333333333333,68.78971168229545,319.05,19.775503053358698,0.5914943950647236,Medium
Buldhana,SESAMUM,2012,0.9,491.0,22.1428125,-12.602435994916625,319.05,299.2766666666667,58.61708055962303,166.67,-44.30905628014213,0.7458659741411755,High
Buldhana,SESAMUM,2013,0.8,656.8,21.95,16.909816779101337,166.67,239.68333333333337,76.38841360660221,250.0,4.304290383144413,0.5954670397969711,Medium
Buldhana,SESAMUM,2014,0.8,560.8,22.97,-0.17809797545671566,250.0,245.24,76.30143707689915,250.0,1.940955798401562,0.6266836269608433,Medium
Buldhana,SESAMUM,2015,2.1,453.7,22.97,-19.241802873510537,250.0,222.22333333333333,48.11059793157144,204.76,-7.858460707696464,0.6770290782954742,High
Buldhana,SESAMUM,2016,1.94,417.1882352941177,20.89597426470588,-25.74086456968343,204.76,234.92,26.11932617813867,297.01,26.430274135876047,0.6126619451642648,Medium
Buldhana,SESAMUM,2017,1.82,417.1882352941177,20.89597426470588,-25.74086456968343,297.01,250.59,46.127829994483804,213.11,-14.956702182848472,0.7023337271878691,High
Buldhana,SOYABEAN,1999,69.5,545.2,21.38,-2.9548841230723832,1099.2,954.3,204.91954518786156,1437.41,50.62454154877922,0.5254431291977971,Low
Buldhana,SOYABEAN,2000,68.1,211.4,22.21,-62.37098771756696,1437.41,1115.3366666666668,314.3158189358808,754.77,-32.32805640150509,0.7959118252332383,High
Buldhana,SOYABEAN,2001,70.5,632.4,21.82,12.566638445651169,754.77,1097.1266666666668,341.3247228568909,1446.81,31.872649162357412,0.5423683364535159,Low
Buldhana,SOYABEAN,2002,78.6,719.7,21.86,28.10596092557741,1446.81,1212.9966666666667,396.86376570976273,1251.91,3.2080329981670803,0.5807439285308938,Low
Buldhana,SOYABEAN,2003,87.9,559.4,21.84,-0.4272967322940166,1251.91,1151.1633333333332,356.85047083243904,1705.35,48.141445320530835,0.5269631334179774,Low
Buldhana,SOYABEAN,2004,141.2,452.4,21.61,-19.47320171914518,1705.35,1468.0233333333335,227.46310147655544,935.55,-36.27144890975848,0.7389439364577162,High
Buldhana,SOYABEAN,2005,162.5,502.2,21.77,-10.608845940218188,935.55,1297.6033333333332,386.9288313544669,526.15,-59.452169512511524,0.7756315161065561,High
Buldhana,SOYABEAN,2006,172.7,843.7,21.620625,50.177850816881566,526.15,1055.6833333333334,598.708755016438,1255.94,18.96938791619962,0.5128869555500479,Low
Buldhana,SOYABEAN,2007,190.5,580.3,21.82,3.292884709062889,1255.94,905.8800000000001,365.79856847724216,2007.3,121.58564048218304,0.362152720943822,Low
Buldhana,SOYABEAN,2008,240.0,547.5,21.79,-2.5454861654111047,2007.3,1263.13,740.6011765451093,286.25,-77.33804121507684,0.8020701744929051,High
Buldhana,SOYABEAN,2009,212.8,548.1,22.53,-2.4386866981951125,286.25,1183.1633333333334,862.8299994977766,735.39,-37.84543695009706,0.7163397650717949,High
Buldhana,SOYABEAN,2012,279.5,491.0,22.1428125,-12.602435994916625,735.39,1009.6466666666666,892.7014142664573,1539.61,52.489979993000844,0.5361347288833981,Low
Buldhana,SOYABEAN,2013,323.2,656.8,21.95,16.909816779101337,1539.61,853.75,635.0075901908568,1482.05,73.59297218155197,0.44534156256758844,Low
Buldhana,SOYABEAN,2014,352.5,560.8,22.97,-0.17809797545671566,1482.05,1252.3500000000001,448.6245864862959,536.45,-57.16453068231725,0.7547455143353072,High
Buldhana,SOYABEAN,2015,352.4,453.7,22.97,-19.241802873510537,536.45,1186.0366666666669,563.2942539502184,455.16,-61.623446155402725,0.7935198800984495,High
Buldhana,SOYABEAN,2016,365.01,417.1882352941177,20.89597426470588,-25.74086456968343,455.16,824.5533333333334,570.8576145006147,1927.62,133.77747952426768,0.3800763334901916,Low
Buldhana,SOYABEAN,2017,370.29,417.1882352941177,20.89597426470588,-25.74086456968343,1927.62,973.0766666666668,827.6573852949858,1187.18,22.002719895314847,0.6222549793521155,Medium
Buldhana,SUGARCANE,1999,0.8,545.2,21.38,-2.9548841230723832,8137.5,10938.75,3961.5657415976325,9450.0,-13.609873157353444,0.664617694393954,Medium
Buldhana,SUGARCANE,2000,1.2,211.4,22.21,-62.37098771756696,9450.0,10442.5,2930.1525130955215,8633.33,-17.325065836724924,0.763405345676323,High
Buldhana,SUGARCANE,2001,1.1,632.4,21.82,12.566638445651169,8633.33,8740.276666666667,662.7535398874406,8127.27,-7.013584238180099,0.6266218421543996,Medium
Buldhana,SUGARCANE,2002,1.3,719.7,21.86,28.10596092557741,8127.27,8736.866666666667,667.4155708652092,6461.54,-26.042822369575667,0.6441207818274586,Medium
Buldhana,SUGARCANE,2003,1.0,559.4,21.84,-0.4272967322940166,6461.54,7740.713333333333,1136.3263146796048,6920.0,-10.602554286555845,0.6542417992329076,Medium
Buldhana,SUGARCANE,2004,0.7,452.4,21.61,-19.47320171914518,6920.0,7169.6033333333335,860.459456472722,8157.14,13.773937284303504,0.6305122663709434,Medium
Buldhana,SUGARCANE,2005,0.3,502.2,21.77,-10.608845940218188,8157.14,7179.56,877.0937151752933,3866.67,-46.14335697452211,0.7467957556076751,High
Buldhana,SUGARCANE,2006,1.4,843.7,21.620625,50.177850816881566,3866.67,6314.603333333333,2208.373167794187,6800.0,7.6868908630312625,0.5373323658318312,Low
Buldhana,SUGARCANE,2007,2.8,580.3,21.82,3.292884709062889,6800.0,6274.603333333333,2192.957922130138,5903.57,-5.913255605533623,0.638400329132954,Medium
Buldhana,SUGARCANE,2008,2.2,547.5,21.79,-2.5454861654111047,5903.57,5523.413333333333,1503.1618477839743,5586.36,1.1396334633656493,0.6320352126901798,Medium
Buldhana,SUGARCANE,2009,1.4,548.1,22.53,-2.4386866981951125,5586.36,6096.643333333333,629.4350613314554,6957.14,14.114269436788444,0.6037604012339182,Medium
Buldhana,SUGARCANE,2012,0.1,491.0,22.1428125,-12.602435994916625,6957.14,6149.0233333333335,717.5966528860995,4400.0,-28.44392090451221,0.7114915141607585,High
Buldhana,SUGARCANE,2013,0.1,656.8,21.95,16.909816779101337,4400.0,5647.833333333333,1279.6778785824706,8100.0,43.41782984625374,0.5107210376271833,Low
Buldhana,SUGARCANE,2014,0.3,560.8,22.97,-0.17809797545671566,8100.0,6485.713333333333,1894.5137440866808,6233.33,-3.8913735523309163,0.639320340554055,Medium
Buldhana,SUGARCANE,2015,0.3,453.7,22.97,-19.241802873510537,6233.33,6244.443333333334,1850.0250348666457,5000.0,-19.928811375233344,0.7031815047417169,High
Buldhana,SUGARCANE,2016,0.54,417.1882352941177,20.89597426470588,-25.74086456968343,5000.0,6444.443333333334,1560.7455364771458,6672.9,3.5450178525892744,0.6622466671112209,Medium
Buldhana,SUGARCANE,2017,0.26,417.1882352941177,20.89597426470588,-25.74086456968343,6672.9,5968.743333333333,867.2676522466024,5019.46,-15.90424114958871,0.7043867282824661,High
Buldhana,SUNFLOWER,1999,11.8,545.2,21.38,-2.9548841230723832,531.75,416.28,163.2992400472213,567.8,36.39857788027289,0.5562660504794581,Low
Buldhana,SUNFLOWER,2000,8.3,211.4,22.21,-62.37098771756696,567.8,466.78666666666663,144.86576901854122,554.22,18.73089776914509,0.6852840911971985,High
Buldhana,SUNFLOWER,2001,2.9,632.4,21.82,12.566638445651169,554.22,551.2566666666667,18.206774380250312,551.72,0.08405038185479843,0.611243633811042,Medium
Buldhana,SUNFLOWER,2002,1.4,719.7,21.86,28.10596092557741,551.72,557.9133333333333,8.652868503180837,571.43,2.4227179848722,0.5824454443930271,Low
Buldhana,SUNFLOWER,2003,1.3,559.4,21.84,-0.4272967322940166,571.43,559.1233333333333,10.730938138547742,461.54,-17.452917364683994,0.6690842525688026,Medium
Buldhana,SUNFLOWER,2004,2.6,452.4,21.61,-19.47320171914518,461.54,528.23,58.59000000000005,500.0,-5.344262915775328,0.671935033470976,Medium
Buldhana,SUNFLOWER,2005,3.6,502.2,21.77,-10.608845940218188,500.0,510.99,55.763232510319966,333.33,-34.767803675218694,0.7221487234592665,High
Buldhana,SUNFLOWER,2006,5.0,843.7,21.620625,50.177850816881566,333.33,431.6233333333333,87.26956762430618,640.0,48.277433255848095,0.4493861906476879,Low
Buldhana,SUNFLOWER,2007,5.6,580.3,21.82,3.292884709062889,640.0,491.10999999999996,153.52816126040204,691.07,40.71592922155935,0.5373704286745893,Low
Buldhana,SUNFLOWER,2008,8.2,547.5,21.79,-2.5454861654111047,691.07,554.8000000000001,193.4909736912811,548.78,-1.0850757029560372,0.6368554158838606,Medium
Buldhana,SUNFLOWER,2009,1.8,548.1,22.53,-2.4386866981951125,548.78,626.6166666666667,72.08291221456979,605.56,-3.360374497965273,0.6416221297590916,Medium
Buldhana,SUNFLOWER,2012,1.4,491.0,22.1428125,-12.602435994916625,605.56,615.1366666666667,71.62677874463834,435.71,-29.168585842712464,0.7130616215268539,High
Buldhana,SUNFLOWER,2013,0.7,656.8,21.95,16.909816779101337,435.71,530.0166666666667,86.46561532385789,571.43,7.813590767585919,0.5878635556307066,Medium
Buldhana,SUNFLOWER,2014,0.1,560.8,22.97,-0.17809797545671566,571.43,537.5666666666666,89.84597727963877,0.0,-100.0,0.8475556978566438,High
Buldhana,SUNFLOWER,2015,0.15,453.7,22.97,-19.241802873510537,0.0,335.7133333333333,298.55076826786654,200.0,-40.42536290883094,0.7475906997310304,High
Buldhana,SUNFLOWER,2016,0.05,417.1882352941177,20.89597426470588,-25.74086456968343,200.0,257.14333333333326,289.96910461863575,420.0,63.3330308647577,0.5327059722519545,Low
Buldhana,SUNFLOWER,2017,0.04,417.1882352941177,20.89597426470588,-25.74086456968343,420.0,206.66666666666666,210.07935008784972,538.46,160.54516129032262,0.3220796896639325,Low
Chandrapur,COTTON,1999,54.4,815.6,22.7946875,0.18260608019168992,142.88,123.43,27.506453788156687,190.81,54.589645953171825,0.5120606111192619,Low
Chandrapur,COTTON,2000,55.4,471.9,23.45,-42.03510077336629,190.81,145.89000000000001,43.493186822765686,111.73,-23.41490163822058,0.7455437784930634,High
Chandrapur,COTTON,2001,61.5,765.1,23.09,-6.020461118250782,111.73,148.47333333333333,39.83560760592629,119.67,-19.39966772933411,0.681843884654509,High
Chandrapur,COTTON,2002,56.5,573.6,22.9165625,-29.54298326679996,119.67,140.73666666666668,43.54612420564352,129.38,-8.069444115487565,0.6932177892008743,High
Chandrapur,COTTON,2003,51.9,985.5,22.7,21.051935130001112,129.38,120.25999999999999,8.839779409012412,210.4,74.95426575752539,0.43606640381451567,Low
Chandrapur,COTTON,2004,50.0,612.9,22.92,-24.715645823259585,210.4,153.15,49.81709445561834,165.0,7.737512242899114,0.6515972532649298,Medium
Chandrapur,COTTON,2005,48.7,1204.5,23.1278125,47.952365158890245,165.0,168.26,40.608260243452925,170.84,1.533341257577566,0.5540637357027429,Low
Chandrapur,COTTON,2006,47.6,962.9,23.21,18.275909017430816,170.84,182.08,24.699052613410064,309.24,69.83743409490333,0.45139231641528094,Low
Chandrapur,COTTON,2007,50.5,1063.0,23.1265625,30.571493701868274,309.24,215.02666666666667,81.64337409326814,353.66,64.47262355056738,0.4442387122298008,Low
Chandrapur,COTTON,2008,49.4,858.0,23.15,5.390725866606752,353.66,277.91333333333336,95.3509734262494,283.0,1.830306810276577,0.618418865447611,Medium
Chandrapur,COTTON,2009,56.8,636.3,23.6340625,-21.841353299624856,283.0,315.3,35.71766509725932,242.61,-23.054234062797335,0.7139231907811572,High
Chandrapur,COTTON,2012,112.8,1207.0,22.4790625,48.25944769346661,242.61,293.09,56.20837748948089,421.63,43.85683578423011,0.4618938658512246,Low
Chandrapur,COTTON,2013,112.4,1441.6,22.8484375,77.07607273811222,421.63,315.74666666666667,93.89514488690727,336.92,6.705797897048271,0.4983801015370148,Low
Chandrapur,COTTON,2014,127.9,776.3,23.64,-4.644731363348697,336.92,333.71999999999997,89.55288995895091,213.21,-36.11111111111111,0.7159510485841076,High
Chandrapur,COTTON,2015,161.0,701.6,23.64,-13.820357496490326,213.21,323.92,104.8163827843719,234.91,-27.479007162262292,0.7112608322120129,High
Chandrapur,COTTON,2016,167.7,417.1882352941177,20.89597426470588,-48.755511724177396,234.91,261.68,66.05691258301427,605.15,131.2557321919902,0.4206872339207829,Low
Chandrapur,COTTON,2017,170.69,417.1882352941177,20.89597426470588,-48.755511724177396,605.15,351.09,220.28977552305957,366.76,4.463243043094368,0.6954042937424749,High
Chandrapur,GROUNDNUT,1999,0.3,815.6,22.7946875,0.18260608019168992,1000.0,1000.0,0.0,900.0,-10.0,0.6520048440173345,Medium
Chandrapur,GROUNDNUT,2000,0.1,471.9,23.45,-42.03510077336629,900.0,966.6666666666666,57.73502691896256,2000.0,106.89655172413795,0.4632022962088943,Low
Chandrapur,GROUNDNUT,2001,0.1,765.1,23.09,-6.020461118250782,2000.0,1300.0,608.276253029822,1000.0,-23.076923076923077,0.6898112712409251,High
Chandrapur,GROUNDNUT,2002,0.1,573.6,22.9165625,-29.54298326679996,1000.0,1300.0,608.276253029822,2000.0,53.84615384615385,0.5590673269510984,Low
Chandrapur,GROUNDNUT,2003,0.1,985.5,22.7,21.051935130001112,2000.0,1666.6666666666667,577.3502691896257,1000.0,-40.0,0.6851339796216571,High
Chandrapur,GROUNDNUT,2004,0.1,612.9,22.92,-24.715645823259585,1000.0,1333.3333333333333,577.3502691896257,1000.0,-24.999999999999993,0.7225285297909747,High
Chandrapur,GROUNDNUT,2005,0.1,1204.5,23.1278125,47.952365158890245,1000.0,1333.3333333333333,577.3502691896257,1000.0,-24.999999999999993,0.611552641760636,Medium
Chandrapur,GROUNDNUT,2006,0.1,962.9,23.21,18.275909017430816,1000.0,1000.0,0.0,1000.0,0.0,0.6027067569537339,Medium
Chandrapur,GROUNDNUT,2007,0.2,1063.0,23.1265625,30.571493701868274,1000.0,1000.0,0.0,1500.0,50.0,0.4755960632559256,Low
Chandrapur,GROUNDNUT,2008,0.1,858.0,23.15,5.390725866606752,1500.0,1166.6666666666667,288.67513459481285,1000.0,-14.28571428571429,0.6533369111554749,Medium
Chandrapur,GROUNDNUT,2009,0.1,636.3,23.6340625,-21.841353299624856,1000.0,1166.6666666666667,288.67513459481285,1000.0,-14.28571428571429,0.6949247312642073,High
